id_detalle,id_orden,id_producto,cantidad,precio_unitario,descuento,id_cliente,id_empleado
16967,5656,90,15,6.37,0.0,1288,72
16968,5656,246,10,9.11,0.0,720,74
16969,5657,160,20,9.72,0.0,462,11
16970,5657,185,18,1.28,0.0,1885,46
16971,5657,126,1,1.5,0.0,125,14
16972,5658,61,9,0.88,0.0,893,107
16973,5658,8,1,1.77,0.0,587,158
16974,5658,248,14,13.99,0.0,394,27
16975,5659,100,19,2.61,0.0,1372,115
16976,5659,24,2,7.3,27.01,252,148
16977,5659,156,8,5.51,0.0,1848,165
16978,5660,21,15,11.1,0.0,892,93
16979,5660,130,1,4.19,0.0,558,49
16980,5660,50,17,1.13,0.0,1880,60
16981,5661,212,6,8.31,0.0,1367,34
16982,5661,14,20,0.95,16.24,106,14
16983,5661,26,2,4.84,0.0,131,48
16984,5662,161,12,4.79,0.0,1912,73
16985,5662,158,17,10.72,0.0,1656,199
16986,5662,97,6,4.77,0.0,354,41
16987,5663,288,5,68.85,0.0,1676,65
16988,5663,80,10,3.02,0.0,303,124
16989,5663,263,6,7.5,0.0,1567,102
16990,5664,180,10,9.11,0.0,624,114
16991,5664,130,19,4.19,0.0,540,21
16992,5664,23,7,9.34,0.0,1445,95
16993,5665,227,9,20.37,0.0,1954,31
16994,5665,157,16,21.61,0.0,633,186
16995,5665,272,1,45.53,0.0,1999,162
16996,5666,282,5,15.12,0.0,1401,177
16997,5666,167,17,13.87,0.0,390,2
16998,5666,167,17,13.87,0.0,857,100
16999,5667,269,8,7.96,7.99,614,123
17000,5667,17,19,3.76,0.0,1948,111
17001,5667,121,15,2.31,0.0,843,44
17002,5668,159,3,18.91,0.0,808,26
17003,5668,91,6,3.44,0.0,151,36
17004,5668,131,6,2.35,24.35,903,79
17005,5669,163,8,7.75,0.0,1429,144
17006,5669,291,10,55.72,0.0,1060,100
17007,5669,168,13,17.77,0.0,966,40
17008,5670,184,3,0.56,0.0,211,193
17009,5670,29,1,11.25,0.0,1602,47
17010,5670,116,15,2.87,0.0,1996,187
17011,5671,201,12,1.96,0.0,1028,185
17012,5671,162,13,13.77,0.0,1529,102
17013,5671,284,10,18.73,33.5,550,164
17014,5672,165,3,18.56,59.88,229,110
17015,5672,129,11,2.94,0.0,993,5
17016,5672,63,8,4.27,0.0,1456,4
17017,5673,56,18,1.83,0.0,1483,189
17018,5673,93,6,4.57,0.0,223,174
17019,5673,136,15,2.89,0.0,275,142
17020,5674,208,20,3.62,0.0,1190,50
17021,5674,279,2,12.24,0.0,1606,131
17022,5674,42,15,7.25,0.0,1043,3
17023,5675,22,20,6.95,0.0,1429,62
17024,5675,58,18,2.18,0.0,1146,158
17025,5675,251,1,8.22,0.0,38,89
17026,5676,63,6,4.27,0.0,1452,39
17027,5676,271,15,5.05,0.0,1940,101
17028,5676,177,1,12.87,0.0,1506,62
17029,5677,159,12,18.91,0.0,355,124
17030,5677,236,2,57.9,0.0,1355,67
17031,5677,124,15,3.62,0.0,1836,32
17032,5678,240,2,9.82,0.0,1199,80
17033,5678,169,13,12.9,0.0,366,183
17034,5678,53,3,2.76,0.0,1400,185
17035,5679,288,9,68.85,0.0,1450,37
17036,5679,19,20,13.41,0.0,452,69
17037,5679,196,2,2.72,0.0,1156,16
17038,5680,221,14,8.81,0.0,1502,186
17039,5680,263,18,7.5,0.0,1221,63
17040,5680,40,16,11.58,0.0,998,118
17041,5681,144,2,3.72,0.0,761,40
17042,5681,46,12,21.23,0.0,74,11
17043,5681,150,7,2.45,0.0,260,165
17044,5682,230,15,36.67,0.0,1395,137
17045,5682,144,1,3.72,0.0,509,59
17046,5682,204,12,3.75,0.0,1081,152
17047,5683,34,15,12.19,0.0,1694,100
17048,5683,87,8,2.92,0.0,1636,187
17049,5683,186,8,1.5,0.0,1763,32
17050,5684,6,3,1.92,0.0,1983,172
17051,5684,275,10,42.31,26.67,890,127
17052,5684,124,13,3.62,0.0,685,107
17053,5685,278,5,62.03,0.0,1862,185
17054,5685,231,8,20.25,0.0,610,85
17055,5685,292,13,29.73,15.21,657,27
17056,5686,63,9,4.27,0.0,214,56
17057,5686,287,10,45.63,0.0,75,161
17058,5686,223,18,6.74,0.0,1579,45
17059,5687,289,9,25.4,0.0,331,47
17060,5687,7,12,2.16,0.0,174,52
17061,5687,156,6,5.51,0.0,778,90
17062,5688,275,12,42.31,0.0,1322,115
17063,5688,57,4,0.76,0.0,1543,143
17064,5688,267,14,4.25,0.0,1809,72
17065,5689,1,16,3.38,0.0,329,73
17066,5689,203,6,3.93,0.0,414,54
17067,5689,94,8,1.09,0.0,1301,76
17068,5690,281,13,18.77,0.44,472,10
17069,5690,123,15,2.59,0.0,679,102
17070,5690,138,12,1.11,0.0,799,195
17071,5691,31,4,8.55,0.0,1926,75
17072,5691,147,16,4.75,0.0,1664,29
17073,5691,79,4,3.86,0.0,497,134
17074,5692,100,12,2.61,0.0,40,116
17075,5692,156,18,5.51,0.0,450,170
17076,5692,20,2,8.06,0.0,1596,112
17077,5693,162,10,13.77,0.0,157,15
17078,5693,81,9,5.37,0.0,956,28
17079,5693,135,13,2.22,0.0,1458,126
17080,5694,275,15,42.31,0.0,146,57
17081,5694,52,1,1.92,0.0,838,97
17082,5694,232,5,27.27,0.0,194,80
17083,5695,176,18,10.95,0.0,398,19
17084,5695,120,19,2.01,0.0,303,81
17085,5695,124,9,3.62,0.0,733,21
17086,5696,3,15,2.63,0.0,1835,174
17087,5696,241,10,26.33,0.0,83,94
17088,5696,39,7,23.83,0.0,1838,58
17089,5697,10,10,3.73,0.0,1974,131
17090,5697,226,13,5.11,0.0,952,160
17091,5697,134,7,7.57,0.0,1135,85
17092,5698,17,15,3.76,0.0,1206,45
17093,5698,230,1,36.67,0.0,200,64
17094,5698,150,13,2.45,0.0,1957,44
17095,5699,124,6,3.62,0.0,1150,17
17096,5699,176,11,10.95,0.0,1268,120
17097,5699,116,9,2.87,0.0,1922,184
17098,5700,274,19,20.82,0.0,1644,40
17099,5700,245,16,14.08,0.0,194,33
17100,5700,169,1,12.9,0.0,1085,124
17101,5701,144,16,3.72,0.0,1711,88
17102,5701,162,4,13.77,0.0,532,57
17103,5701,37,15,11.33,0.0,1152,136
17104,5702,86,11,3.17,36.17,500,137
17105,5702,93,5,4.57,0.0,1709,150
17106,5702,225,20,12.88,0.0,206,25
17107,5703,277,20,52.88,68.0,1859,197
17108,5703,74,9,1.61,31.12,1691,73
17109,5703,25,4,6.33,0.0,203,51
17110,5704,259,9,5.29,15.67,172,70
17111,5704,205,14,2.99,0.0,922,9
17112,5704,289,14,25.4,0.0,407,68
17113,5705,164,19,13.64,0.0,878,175
17114,5705,180,20,9.11,0.0,1105,128
17115,5705,50,1,1.13,21.32,33,158
17116,5706,210,4,1.51,0.98,1895,21
17117,5706,182,19,2.93,0.0,505,58
17118,5706,277,11,52.88,0.0,182,36
17119,5707,121,15,2.31,0.0,1154,113
17120,5707,4,6,2.77,0.0,1814,40
17121,5707,294,15,28.93,0.0,1614,192
17122,5708,85,6,2.21,0.0,1631,90
17123,5708,124,18,3.62,0.0,1072,101
17124,5708,215,3,12.72,0.0,1088,183
17125,5709,22,11,6.95,0.0,1918,28
17126,5709,210,13,1.51,0.0,1484,169
17127,5709,51,5,1.44,65.0,1752,33
17128,5710,194,12,1.45,0.0,1817,180
17129,5710,143,12,1.49,0.0,1025,140
17130,5710,218,19,7.03,0.0,245,174
17131,5711,30,8,8.31,0.0,1915,2
17132,5711,180,12,9.11,0.0,1669,124
17133,5711,153,15,9.98,0.0,1938,47
17134,5712,140,8,2.94,0.0,1721,33
17135,5712,215,2,12.72,0.0,1417,69
17136,5712,33,16,7.95,0.0,217,178
17137,5713,290,4,32.33,29.06,898,65
17138,5713,184,13,0.56,0.0,1351,70
17139,5713,175,9,14.15,0.0,301,177
17140,5714,234,14,15.43,0.0,173,39
17141,5714,39,3,23.83,0.0,1440,30
17142,5714,33,5,7.95,0.0,1959,116
17143,5715,155,7,13.11,0.0,1569,123
17144,5715,83,19,3.53,0.0,1398,17
17145,5715,215,2,12.72,0.0,1416,124
17146,5716,202,16,1.95,0.0,343,83
17147,5716,87,2,2.92,0.0,987,31
17148,5716,45,20,5.44,0.0,1767,34
17149,5717,189,4,3.68,0.0,1344,130
17150,5717,108,14,2.17,48.17,529,165
17151,5717,228,2,17.02,0.0,1701,182
17152,5718,82,3,4.74,52.44,661,184
17153,5718,189,7,3.68,0.0,992,131
17154,5718,192,19,2.8,0.0,977,95
17155,5719,258,14,9.48,0.0,1530,66
17156,5719,160,3,9.72,32.7,1615,137
17157,5719,253,20,10.3,0.0,294,71
17158,5720,39,13,23.83,0.0,408,123
17159,5720,218,6,7.03,0.0,1600,74
17160,5720,244,8,13.57,0.0,163,104
17161,5721,68,17,1.85,0.0,966,173
17162,5721,14,9,0.95,0.0,1073,106
17163,5721,39,14,23.83,0.0,1401,71
17164,5722,264,1,6.49,0.0,1723,78
17165,5722,146,13,1.75,0.0,1295,33
17166,5722,260,14,7.73,0.0,1771,18
17167,5723,143,2,1.49,0.0,1638,42
17168,5723,264,12,6.49,0.0,1436,73
17169,5723,273,15,40.48,0.0,808,165
17170,5724,62,9,4.07,58.18,122,195
17171,5724,18,4,8.87,56.96,753,198
17172,5724,254,17,3.14,0.0,526,150
17173,5725,18,6,8.87,0.0,1659,55
17174,5725,164,17,13.64,0.0,1609,140
17175,5725,172,6,6.79,0.0,1496,92
17176,5726,205,10,2.99,0.0,146,174
17177,5726,252,2,17.09,0.0,180,171
17178,5726,250,17,20.07,0.0,818,145
17179,5727,213,3,8.77,0.0,1374,19
17180,5727,225,17,12.88,0.0,749,62
17181,5727,43,7,5.83,0.0,705,58
17182,5728,200,10,5.24,0.0,1965,62
17183,5728,207,9,3.56,0.0,44,175
17184,5728,29,2,11.25,0.0,1831,85
17185,5729,168,12,17.77,0.0,9,63
17186,5729,234,20,15.43,0.0,979,7
17187,5729,203,5,3.93,51.59,188,175
17188,5730,187,7,2.11,0.0,1635,125
17189,5730,204,4,3.75,0.0,1759,196
17190,5730,246,7,9.11,0.0,383,140
17191,5731,101,11,2.52,0.0,418,34
17192,5731,125,5,2.23,0.0,274,122
17193,5731,233,7,33.53,0.0,377,187
17194,5732,153,17,9.98,0.0,638,88
17195,5732,34,15,12.19,0.0,21,187
17196,5732,56,11,1.83,0.0,1833,181
17197,5733,145,10,2.84,0.0,1980,95
17198,5733,82,7,4.74,0.0,1689,68
17199,5733,227,10,20.37,26.74,826,57
17200,5734,128,1,3.59,0.0,1676,14
17201,5734,70,18,4.7,0.0,1691,136
17202,5734,155,9,13.11,0.0,1175,58
17203,5735,193,7,0.56,0.0,1104,183
17204,5735,94,20,1.09,0.0,1529,26
17205,5735,49,8,1.34,0.0,631,165
17206,5736,98,10,1.01,0.0,45,143
17207,5736,229,13,23.1,0.0,1304,98
17208,5736,206,4,2.93,0.0,1682,189
17209,5737,157,20,21.61,0.0,143,30
17210,5737,266,12,11.9,0.0,939,122
17211,5737,71,8,4.53,0.0,398,6
17212,5738,236,8,57.9,0.0,1588,151
17213,5738,4,1,2.77,0.0,1692,193
17214,5738,224,19,4.1,0.0,1373,140
17215,5739,118,9,1.65,0.0,694,178
17216,5739,292,18,29.73,0.0,352,15
17217,5739,272,14,45.53,0.0,725,34
17218,5740,3,12,2.63,0.0,1286,167
17219,5740,211,14,4.18,0.0,512,131
17220,5740,43,4,5.83,0.0,37,165
17221,5741,109,10,3.0,0.0,1435,156
17222,5741,91,4,3.44,0.0,155,159
17223,5741,114,8,1.4,0.0,293,121
17224,5742,19,8,13.41,0.0,558,168
17225,5742,214,8,11.36,0.0,342,104
17226,5742,23,11,9.34,0.0,148,123
17227,5743,177,1,12.87,0.0,706,128
17228,5743,294,10,28.93,0.0,704,64
17229,5743,288,8,68.85,0.0,849,59
17230,5744,294,11,28.93,40.64,901,186
17231,5744,175,11,14.15,0.0,633,178
17232,5744,35,17,6.85,0.0,1259,13
17233,5745,89,1,2.94,0.0,1061,41
17234,5745,227,16,20.37,0.0,1822,141
17235,5745,78,7,3.25,0.0,1069,94
17236,5746,109,2,3.0,0.0,31,98
17237,5746,114,16,1.4,0.0,1208,105
17238,5746,177,1,12.87,0.0,1528,149
17239,5747,193,5,0.56,0.0,1840,99
17240,5747,155,17,13.11,0.0,1385,113
17241,5747,152,2,10.64,0.0,542,63
17242,5748,157,20,21.61,0.0,1742,178
17243,5748,199,10,2.34,0.0,773,55
17244,5748,51,6,1.44,0.0,191,153
17245,5749,106,6,1.02,0.0,770,163
17246,5749,142,12,4.32,0.0,83,47
17247,5749,110,13,2.93,0.0,1263,159
17248,5750,212,7,8.31,0.0,1302,186
17249,5750,237,3,25.12,0.0,688,7
17250,5750,92,3,3.54,0.0,861,188
17251,5751,90,11,6.37,0.0,436,179
17252,5751,19,20,13.41,0.0,783,137
17253,5751,69,2,3.78,0.0,1934,114
17254,5752,176,13,10.95,0.0,1582,85
17255,5752,262,9,4.96,0.0,1115,127
17256,5752,183,12,1.55,0.0,1380,4
17257,5753,231,4,20.25,0.0,1100,54
17258,5753,231,1,20.25,0.0,483,131
17259,5753,232,9,27.27,0.0,1024,182
17260,5754,207,15,3.56,0.0,451,102
17261,5754,220,19,9.09,0.0,160,97
17262,5754,241,2,26.33,0.0,1480,138
17263,5755,260,19,7.73,0.0,466,154
17264,5755,272,15,45.53,0.0,678,134
17265,5755,53,20,2.76,0.0,1519,89
17266,5756,13,20,3.71,0.0,970,65
17267,5756,37,10,11.33,0.0,1743,174
17268,5756,211,14,4.18,0.0,1556,55
17269,5757,74,10,1.61,0.0,132,84
17270,5757,63,7,4.27,0.0,1251,169
17271,5757,3,19,2.63,0.0,1727,36
17272,5758,223,20,6.74,0.0,685,28
17273,5758,290,13,32.33,0.0,990,194
17274,5758,154,15,9.41,0.0,859,195
17275,5759,119,1,1.26,0.0,1562,111
17276,5759,177,1,12.87,0.0,135,117
17277,5759,283,16,30.2,0.0,1587,117
17278,5760,247,10,18.07,0.0,1918,79
17279,5760,205,17,2.99,0.0,453,136
17280,5760,153,15,9.98,0.0,1659,81
17281,5761,131,20,2.35,0.0,48,200
17282,5761,14,11,0.95,0.0,130,8
17283,5761,288,5,68.85,20.34,1792,168
17284,5762,70,20,4.7,0.0,1741,101
17285,5762,90,16,6.37,0.0,494,189
17286,5762,268,11,7.09,0.0,1786,192
17287,5763,232,17,27.27,0.0,1107,142
17288,5763,189,7,3.68,62.63,1246,106
17289,5763,263,5,7.5,0.0,878,37
17290,5764,160,2,9.72,0.0,474,167
17291,5764,24,7,7.3,0.0,271,39
17292,5764,78,13,3.25,0.0,1215,62
17293,5765,289,20,25.4,0.0,606,92
17294,5765,196,2,2.72,0.0,1194,121
17295,5765,138,19,1.11,0.0,164,100
17296,5766,16,14,1.39,0.0,1869,3
17297,5766,83,6,3.53,0.0,1636,90
17298,5766,122,5,4.5,0.0,611,80
17299,5767,133,2,4.19,0.0,1605,90
17300,5767,264,6,6.49,0.0,1396,164
17301,5767,34,17,12.19,0.0,1472,187
17302,5768,22,6,6.95,0.0,1936,74
17303,5768,193,8,0.56,0.0,430,179
17304,5768,135,15,2.22,0.0,1787,61
17305,5769,46,7,21.23,0.0,296,116
17306,5769,133,12,4.19,0.0,8,87
17307,5769,159,14,18.91,0.0,259,175
17308,5770,113,7,2.33,0.0,1884,127
17309,5770,146,10,1.75,0.0,334,68
17310,5770,133,4,4.19,0.0,287,79
17311,5771,173,11,8.14,0.0,1946,72
17312,5771,15,2,2.87,0.0,1851,137
17313,5771,128,14,3.59,0.0,518,76
17314,5772,1,15,3.38,0.0,465,115
17315,5772,265,18,6.98,0.0,1066,191
17316,5772,217,3,3.58,0.0,197,45
17317,5773,116,18,2.87,0.0,1449,60
17318,5773,25,8,6.33,0.0,1430,79
17319,5773,26,3,4.84,0.0,624,111
17320,5774,104,13,1.66,0.0,312,165
17321,5774,246,14,9.11,0.0,1781,168
17322,5774,218,19,7.03,0.0,739,93
17323,5775,274,10,20.82,0.0,471,13
17324,5775,278,13,62.03,0.0,892,77
17325,5775,63,11,4.27,0.0,1005,61
17326,5776,6,2,1.92,0.0,361,84
17327,5776,233,5,33.53,0.0,1416,84
17328,5776,141,10,2.14,0.0,498,156
17329,5777,166,17,17.86,0.0,667,156
17330,5777,61,3,0.88,0.0,797,75
17331,5777,244,4,13.57,0.0,262,18
17332,5778,28,16,17.86,0.0,741,173
17333,5778,83,6,3.53,0.0,1936,196
17334,5778,267,16,4.25,0.0,49,97
17335,5779,248,14,13.99,0.0,1688,155
17336,5779,82,11,4.74,0.0,1271,110
17337,5779,194,2,1.45,0.0,1940,200
17338,5780,63,3,4.27,0.0,1272,9
17339,5780,266,3,11.9,18.6,1421,122
17340,5780,195,1,3.63,0.0,82,66
17341,5781,10,12,3.73,0.0,1438,98
17342,5781,169,12,12.9,0.0,206,65
17343,5781,212,7,8.31,0.0,865,162
17344,5782,128,16,3.59,0.0,1937,9
17345,5782,172,5,6.79,0.0,1428,16
17346,5782,224,19,4.1,0.0,1306,147
17347,5783,87,2,2.92,0.0,1145,65
17348,5783,81,13,5.37,0.0,1376,6
17349,5783,160,19,9.72,39.15,558,78
17350,5784,224,9,4.1,0.0,232,14
17351,5784,112,6,1.48,0.0,732,63
17352,5784,116,17,2.87,0.0,547,84
17353,5785,3,17,2.63,0.0,1133,86
17354,5785,61,11,0.88,0.0,1658,57
17355,5785,278,3,62.03,0.0,257,26
17356,5786,215,10,12.72,0.0,965,91
17357,5786,271,11,5.05,33.65,964,190
17358,5786,189,7,3.68,0.0,939,190
17359,5787,70,7,4.7,0.0,799,22
17360,5787,230,17,36.67,57.56,882,82
17361,5787,171,3,13.93,0.0,259,53
17362,5788,138,10,1.11,50.28,1806,60
17363,5788,281,18,18.77,0.0,873,114
17364,5788,208,17,3.62,0.0,226,68
17365,5789,260,20,7.73,0.0,1707,195
17366,5789,243,18,5.77,0.0,1707,151
17367,5789,37,14,11.33,0.0,502,181
17368,5790,156,16,5.51,0.0,728,77
17369,5790,112,19,1.48,0.0,227,176
17370,5790,119,1,1.26,25.81,291,53
17371,5791,174,4,12.09,0.0,1110,124
17372,5791,289,10,25.4,0.0,264,136
17373,5791,170,10,14.52,0.0,1442,75
17374,5792,187,15,2.11,0.0,618,147
17375,5792,161,14,4.79,0.0,202,130
17376,5792,293,19,50.32,0.0,1698,80
17377,5793,263,9,7.5,0.0,772,80
17378,5793,254,11,3.14,0.0,1071,164
17379,5793,60,11,1.63,0.0,1393,106
17380,5794,158,10,10.72,0.0,536,14
17381,5794,190,14,2.06,0.0,788,63
17382,5794,28,12,17.86,0.0,806,25
17383,5795,234,13,15.43,0.0,1190,63
17384,5795,269,11,7.96,0.0,1657,99
17385,5795,198,10,3.13,0.0,1491,133
17386,5796,40,7,11.58,0.0,1688,184
17387,5796,237,9,25.12,0.0,194,82
17388,5796,217,13,3.58,0.0,1240,124
17389,5797,240,3,9.82,0.0,1071,173
17390,5797,232,8,27.27,0.0,491,4
17391,5797,160,16,9.72,0.0,586,51
17392,5798,195,10,3.63,0.0,946,127
17393,5798,22,15,6.95,0.0,769,177
17394,5798,46,14,21.23,0.0,1280,124
17395,5799,224,2,4.1,0.0,257,105
17396,5799,4,10,2.77,0.0,651,32
17397,5799,196,15,2.72,0.0,1597,76
17398,5800,205,3,2.99,0.0,675,157
17399,5800,113,4,2.33,0.0,245,99
17400,5800,247,15,18.07,0.0,796,77
17401,5801,64,4,3.24,0.0,1356,34
17402,5801,259,19,5.29,0.0,911,76
17403,5801,13,17,3.71,0.0,300,86
17404,5802,93,4,4.57,0.0,413,10
17405,5802,232,16,27.27,0.0,1337,5
17406,5802,167,3,13.87,0.0,189,125
17407,5803,168,8,17.77,0.0,1651,177
17408,5803,83,5,3.53,14.87,1422,198
17409,5803,124,5,3.62,0.0,824,189
17410,5804,164,16,13.64,0.0,1207,125
17411,5804,160,3,9.72,0.0,474,168
17412,5804,187,16,2.11,0.0,1597,75
17413,5805,201,20,1.96,0.0,1573,197
17414,5805,257,14,15.71,0.0,1165,81
17415,5805,146,7,1.75,0.0,643,66
17416,5806,175,7,14.15,0.0,970,16
17417,5806,18,17,8.87,0.0,686,43
17418,5806,141,20,2.14,0.0,82,191
17419,5807,11,13,1.15,0.0,369,26
17420,5807,91,2,3.44,0.0,663,150
17421,5807,233,16,33.53,0.0,1539,96
17422,5808,61,14,0.88,0.0,46,185
17423,5808,119,10,1.26,0.0,1601,168
17424,5808,132,2,1.69,0.0,1333,69
17425,5809,162,9,13.77,0.0,1513,148
17426,5809,70,4,4.7,0.0,1173,137
17427,5809,39,3,23.83,0.0,1225,42
17428,5810,233,18,33.53,0.0,864,95
17429,5810,217,14,3.58,0.0,840,117
17430,5810,267,8,4.25,0.0,685,170
17431,5811,167,20,13.87,0.0,51,85
17432,5811,30,12,8.31,0.0,1500,177
17433,5811,270,13,12.28,0.0,892,157
17434,5812,47,11,0.54,0.0,1506,189
17435,5812,16,6,1.39,0.0,836,88
17436,5812,237,15,25.12,0.0,242,186
17437,5813,255,7,9.88,0.0,1849,194
17438,5813,220,12,9.09,0.0,1706,145
17439,5813,41,15,13.33,0.0,1142,98
17440,5814,176,11,10.95,0.0,903,163
17441,5814,287,15,45.63,0.0,1274,177
17442,5814,95,19,3.89,0.0,125,129
17443,5815,254,20,3.14,0.0,1497,148
17444,5815,47,18,0.54,0.0,208,155
17445,5815,44,6,10.71,0.0,225,118
17446,5816,187,17,2.11,0.0,1432,164
17447,5816,136,6,2.89,0.0,1413,67
17448,5816,129,15,2.94,0.0,381,91
17449,5817,281,14,18.77,0.0,498,125
17450,5817,36,1,6.42,0.0,1006,1
17451,5817,108,9,2.17,0.0,58,81
17452,5818,230,9,36.67,0.0,1347,55
17453,5818,90,19,6.37,0.0,531,195
17454,5818,203,18,3.93,0.0,1532,88
17455,5819,1,17,3.38,0.0,55,184
17456,5819,262,19,4.96,0.0,1169,182
17457,5819,226,19,5.11,0.0,942,86
17458,5820,287,18,45.63,0.0,1780,44
17459,5820,48,18,3.32,0.0,83,48
17460,5820,150,16,2.45,0.0,281,177
17461,5821,145,15,2.84,0.0,1444,85
17462,5821,109,19,3.0,0.0,1365,4
17463,5821,164,1,13.64,0.0,1191,151
17464,5822,189,20,3.68,0.0,1822,46
17465,5822,10,7,3.73,0.0,936,74
17466,5822,21,8,11.1,59.19,39,14
17467,5823,92,8,3.54,0.0,742,98
17468,5823,236,3,57.9,0.0,250,126
17469,5823,214,7,11.36,0.0,1187,63
17470,5824,283,13,30.2,0.0,1013,115
17471,5824,201,1,1.96,0.0,580,177
17472,5824,62,6,4.07,0.0,429,75
17473,5825,205,1,2.99,0.0,953,159
17474,5825,173,14,8.14,0.0,1501,61
17475,5825,113,16,2.33,0.0,1513,33
17476,5826,83,5,3.53,24.13,1396,102
17477,5826,57,2,0.76,0.0,540,105
17478,5826,2,3,4.85,56.56,588,45
17479,5827,28,10,17.86,0.0,467,153
17480,5827,190,15,2.06,0.0,770,16
17481,5827,204,12,3.75,0.0,1598,112
17482,5828,112,2,1.48,0.0,1796,182
17483,5828,102,11,4.15,0.0,1031,78
17484,5828,98,9,1.01,0.0,1561,115
17485,5829,215,4,12.72,0.0,997,192
17486,5829,154,8,9.41,0.0,43,32
17487,5829,119,19,1.26,0.0,916,51
17488,5830,75,12,2.28,0.0,949,20
17489,5830,212,9,8.31,0.0,1547,60
17490,5830,19,9,13.41,0.0,1278,5
17491,5831,161,7,4.79,0.0,1512,35
17492,5831,92,6,3.54,34.12,969,10
17493,5831,59,8,1.33,0.0,1484,72
17494,5832,214,11,11.36,0.0,870,52
17495,5832,77,7,2.8,0.0,816,128
17496,5832,177,1,12.87,0.0,1445,120
17497,5833,52,4,1.92,0.0,101,88
17498,5833,267,14,4.25,0.0,579,73
17499,5833,20,5,8.06,0.0,1553,83
17500,5834,168,10,17.77,0.0,1850,73
17501,5834,31,1,8.55,0.0,1340,33
17502,5834,260,14,7.73,0.0,1836,116
17503,5835,71,8,4.53,0.0,956,74
17504,5835,257,17,15.71,0.0,32,61
17505,5835,177,1,12.87,0.0,917,138
17506,5836,251,19,8.22,0.0,1437,17
17507,5836,145,15,2.84,5.83,1222,142
17508,5836,103,9,3.03,0.0,1694,43
17509,5837,265,9,6.98,0.0,408,78
17510,5837,280,5,61.73,0.0,243,100
17511,5837,188,11,1.37,0.0,920,189
17512,5838,70,11,4.7,0.0,1099,36
17513,5838,217,7,3.58,0.0,953,50
17514,5838,127,19,4.94,0.0,602,10
17515,5839,54,6,1.96,0.0,1125,171
17516,5839,284,13,18.73,0.0,713,81
17517,5839,121,13,2.31,0.0,1217,174
17518,5840,271,8,5.05,0.0,100,141
17519,5840,35,16,6.85,0.0,811,54
17520,5840,137,14,2.0,0.0,1397,19
17521,5841,185,9,1.28,0.0,825,149
17522,5841,79,9,3.86,0.0,391,187
17523,5841,46,1,21.23,0.0,1871,42
17524,5842,129,14,2.94,0.0,59,63
17525,5842,87,19,2.92,0.0,1783,157
17526,5842,56,6,1.83,0.0,1666,32
17527,5843,92,13,3.54,0.0,1234,109
17528,5843,208,3,3.62,0.0,41,185
17529,5843,104,8,1.66,0.0,566,65
17530,5844,224,5,4.1,0.0,680,28
17531,5844,10,16,3.73,0.0,1866,62
17532,5844,162,4,13.77,0.0,1108,145
17533,5845,239,20,23.14,0.0,1688,178
17534,5845,7,9,2.16,0.0,387,178
17535,5845,75,5,2.28,0.0,153,54
17536,5846,7,10,2.16,0.0,1153,126
17537,5846,39,19,23.83,0.0,1544,53
17538,5846,247,3,18.07,0.0,1829,110
17539,5847,14,4,0.95,0.0,1734,61
17540,5847,277,6,52.88,0.0,1522,69
17541,5847,78,18,3.25,0.0,651,94
17542,5848,110,12,2.93,0.0,660,133
17543,5848,229,17,23.1,0.0,286,145
17544,5848,102,17,4.15,0.0,258,169
17545,5849,166,17,17.86,0.0,248,139
17546,5849,6,4,1.92,0.0,1466,72
17547,5849,23,3,9.34,0.0,1707,49
17548,5850,147,20,4.75,0.0,1880,137
17549,5850,147,13,4.75,0.0,1042,3
17550,5850,150,12,2.45,57.14,1951,168
17551,5851,55,6,3.0,0.0,648,142
17552,5851,254,8,3.14,0.0,195,180
17553,5851,62,12,4.07,0.0,983,34
17554,5852,20,8,8.06,0.0,1937,72
17555,5852,46,1,21.23,0.0,1275,27
17556,5852,62,1,4.07,0.0,662,61
17557,5853,47,11,0.54,0.0,380,136
17558,5853,23,16,9.34,38.52,1779,99
17559,5853,2,6,4.85,0.0,45,131
17560,5854,259,13,5.29,0.0,1370,123
17561,5854,66,2,4.71,0.0,1262,69
17562,5854,91,5,3.44,0.0,490,174
17563,5855,164,14,13.64,0.0,633,170
17564,5855,155,4,13.11,0.0,102,73
17565,5855,219,9,6.11,0.0,1966,150
17566,5856,31,5,8.55,0.0,1829,125
17567,5856,288,11,68.85,0.0,234,174
17568,5856,109,14,3.0,0.0,1020,194
17569,5857,183,9,1.55,0.0,862,118
17570,5857,24,20,7.3,0.0,406,54
17571,5857,70,20,4.7,0.0,511,175
17572,5858,249,15,12.48,47.62,121,9
17573,5858,49,8,1.34,0.0,519,129
17574,5858,45,12,5.44,0.0,1078,90
17575,5859,127,1,4.94,0.0,827,83
17576,5859,51,19,1.44,0.0,866,172
17577,5859,34,5,12.19,0.0,126,80
17578,5860,295,3,27.58,29.57,94,142
17579,5860,86,6,3.17,0.0,205,144
17580,5860,70,14,4.7,0.0,1314,41
17581,5861,284,14,18.73,0.0,1695,122
17582,5861,294,9,28.93,0.0,113,144
17583,5861,27,18,6.98,0.0,1445,43
17584,5862,258,15,9.48,0.0,538,99
17585,5862,221,13,8.81,0.0,1614,137
17586,5862,116,9,2.87,0.0,1057,93
