id_orden,id_cliente,id_empleado,fecha_orden,hora_orden,metodo_pago,es_online,lugar_compra_fisica
5126,1361,52,2025-08-26,16:39,PayPal,False,Barrio
5127,1616,85,2025-10-18,11:29,Tarjeta,False,Barrio
5128,259,142,2025-03-04,04:56,Tarjeta,True,Barrio
5129,1267,47,2025-12-02,10:11,Efectivo,False,Barrio
5130,164,20,2025-10-24,10:44,Tarjeta,False,Barrio
5131,1701,196,2025-10-03,16:34,Bizum,False,Fuera
5132,1007,62,2025-03-25,17:17,Transferencia,False,Barrio
5133,399,180,2025-03-18,08:40,Tarjeta,False,Barrio
5134,1675,118,2025-12-10,16:33,Efectivo,False,Barrio
5135,1706,138,2025-03-15,19:35,Efectivo,False,Barrio
5136,1294,137,2025-05-11,15:22,Efectivo,True,Barrio
5137,452,65,2025-02-15,11:41,Tarjeta,False,Barrio
5138,1973,69,2025-02-18,17:15,Tarjeta,False,Barrio
5139,864,148,2025-04-08,21:24,PayPal,False,Barrio
5140,1091,129,2025-01-11,13:45,Transferencia,False,Barrio
5141,690,21,2025-05-06,09:40,Efectivo,False,Barrio
5142,952,178,2025-01-12,13:23,Efectivo,True,Barrio
5143,1779,110,2025-04-21,20:32,Efectivo,False,Barrio
5144,1493,111,2025-05-01,19:21,Tarjeta,True,Barrio
5145,572,4,2025-09-01,19:49,Efectivo,False,Barrio
5146,639,31,2025-04-27,09:33,Efectivo,False,Barrio
5147,1424,137,2025-06-13,05:02,Tarjeta,True,Fuera
5148,1203,167,2025-03-17,21:22,Tarjeta,True,Barrio
5149,1588,160,2025-02-12,12:10,Tarjeta,False,Fuera
5150,446,181,2025-05-25,10:52,Tarjeta,False,Barrio
5151,1988,171,2025-06-12,20:59,Efectivo,False,Barrio
5152,279,93,2025-12-29,16:32,Efectivo,False,Barrio
5153,1857,76,2025-09-15,19:50,Tarjeta,False,Barrio
5154,1218,81,2025-10-24,17:46,Efectivo,False,Barrio
5155,912,106,2025-05-23,16:52,Tarjeta,False,Barrio
5156,193,164,2025-08-01,21:31,Tarjeta,False,Barrio
5157,209,114,2025-09-17,08:51,Tarjeta,False,Barrio
5158,209,179,2025-11-27,18:49,Tarjeta,False,Barrio
5159,377,167,2025-10-13,19:53,Tarjeta,False,Barrio
5160,579,83,2025-01-18,20:06,Transferencia,False,Barrio
5161,603,144,2025-07-03,10:09,Bizum,False,Barrio
5162,567,111,2025-07-24,09:45,Efectivo,False,Barrio
5163,1896,37,2025-02-04,13:38,Tarjeta,False,Barrio
5164,1786,70,2025-07-08,08:25,Tarjeta,True,Barrio
5165,922,48,2025-12-29,21:33,Tarjeta,True,Barrio
5166,1923,13,2025-12-04,16:52,Tarjeta,False,Barrio
5167,1975,135,2025-08-03,09:56,Efectivo,False,Fuera
5168,644,132,2025-07-09,14:26,Tarjeta,False,Barrio
5169,29,153,2025-05-07,20:32,Efectivo,False,Barrio
5170,1942,150,2025-02-27,08:51,Tarjeta,True,Barrio
5171,478,9,2025-10-24,14:00,Efectivo,False,Barrio
5172,549,172,2025-04-05,19:07,Efectivo,False,Barrio
5173,612,132,2025-05-13,20:58,Tarjeta,False,Barrio
5174,36,64,2025-04-28,11:52,Efectivo,False,Barrio
5175,239,183,2025-12-12,11:36,Efectivo,False,Barrio
5176,463,151,2025-05-06,19:41,PayPal,False,Barrio
5177,1860,77,2025-04-27,14:42,Transferencia,False,Barrio
5178,994,93,2025-08-05,09:52,Tarjeta,False,Barrio
5179,963,184,2025-11-20,18:01,Bizum,False,Barrio
5180,107,93,2025-12-23,17:16,Efectivo,False,Fuera
5181,1600,55,2025-11-10,05:31,Tarjeta,True,Barrio
5182,301,5,2025-09-09,15:53,Tarjeta,False,Fuera
5183,441,65,2025-04-26,19:28,Efectivo,False,Barrio
5184,776,196,2025-11-04,17:52,Tarjeta,False,Barrio
5185,1081,187,2025-07-05,11:32,Tarjeta,False,Barrio
5186,446,83,2025-01-06,20:25,Tarjeta,False,Barrio
5187,970,52,2025-04-25,16:51,Efectivo,False,Barrio
5188,1748,68,2025-06-07,15:05,Tarjeta,False,Barrio
5189,1111,10,2025-05-22,19:09,Efectivo,False,Barrio
5190,852,190,2025-08-30,11:40,Tarjeta,False,Barrio
5191,59,120,2025-06-21,10:09,Efectivo,False,Fuera
5192,1845,151,2025-03-30,00:10,Tarjeta,True,Fuera
5193,1028,7,2025-11-24,12:08,PayPal,False,Barrio
5194,159,105,2025-07-18,17:11,Bizum,False,Barrio
5195,1404,196,2025-12-27,12:58,Efectivo,False,Barrio
5196,123,102,2025-01-07,10:57,PayPal,False,Barrio
5197,316,63,2025-03-08,13:32,Efectivo,False,Barrio
5198,1010,130,2025-03-04,09:53,Efectivo,False,Barrio
5199,1819,124,2025-03-10,16:11,Efectivo,False,Barrio
5200,366,19,2025-02-17,11:01,Efectivo,True,Barrio
5201,989,144,2025-11-03,14:25,Tarjeta,False,Barrio
5202,1193,120,2025-01-02,20:55,Tarjeta,False,Barrio
5203,1718,23,2025-09-15,08:31,Tarjeta,False,Fuera
5204,1525,57,2025-11-01,18:42,Tarjeta,False,Barrio
5205,444,188,2025-07-03,08:03,Tarjeta,False,Fuera
5206,1032,154,2025-04-08,14:18,Efectivo,False,Barrio
5207,839,6,2025-10-05,10:50,PayPal,False,Barrio
5208,1054,48,2025-09-10,17:56,Efectivo,False,Barrio
5209,611,2,2025-11-23,19:43,Efectivo,True,Barrio
5210,1810,116,2025-02-06,08:07,Efectivo,False,Fuera
5211,812,170,2025-04-27,13:33,Tarjeta,False,Barrio
5212,332,27,2025-11-09,12:48,PayPal,False,Barrio
5213,1032,135,2025-09-11,17:53,Efectivo,False,Barrio
5214,1217,118,2025-12-21,10:59,Tarjeta,False,Barrio
5215,1987,24,2025-01-21,08:52,Tarjeta,False,Barrio
5216,1908,76,2025-09-11,09:49,Tarjeta,False,Fuera
5217,282,58,2025-08-20,19:32,Tarjeta,False,Barrio
5218,77,193,2025-07-01,10:51,Transferencia,False,Barrio
5219,793,150,2025-07-05,20:46,Tarjeta,False,Barrio
5220,139,184,2025-11-10,15:07,Tarjeta,False,Barrio
5221,47,44,2025-05-09,13:20,PayPal,False,Barrio
5222,386,65,2025-02-14,11:36,Tarjeta,False,Barrio
5223,747,30,2025-12-13,14:48,Transferencia,False,Barrio
5224,1555,7,2025-07-16,15:53,PayPal,False,Barrio
5225,211,145,2025-09-20,19:43,Tarjeta,False,Barrio
5226,1213,190,2025-06-05,19:16,Tarjeta,False,Barrio
5227,13,153,2025-07-20,18:12,Tarjeta,False,Barrio
5228,883,157,2025-08-02,11:57,Efectivo,False,Barrio
5229,1764,169,2025-10-06,13:20,Tarjeta,False,Barrio
5230,1114,178,2025-08-28,08:27,PayPal,False,Barrio
5231,1133,58,2025-06-30,02:41,Tarjeta,True,Barrio
5232,1222,6,2025-09-17,11:16,Bizum,False,Barrio
5233,664,4,2025-03-10,12:04,Tarjeta,False,Barrio
5234,732,79,2025-06-23,11:18,Efectivo,True,Barrio
5235,17,98,2025-08-29,16:56,Tarjeta,False,Barrio
5236,1122,86,2025-04-13,08:34,Tarjeta,False,Barrio
5237,783,5,2025-02-06,15:47,Tarjeta,False,Barrio
5238,787,116,2025-10-09,09:25,Tarjeta,False,Barrio
5239,1827,41,2025-08-24,22:45,Tarjeta,True,Barrio
5240,748,174,2025-05-22,20:20,Tarjeta,False,Barrio
5241,1492,190,2025-06-23,20:11,Tarjeta,True,Fuera
5242,1557,87,2025-05-15,14:59,Tarjeta,False,Barrio
5243,1542,102,2025-04-08,16:02,Efectivo,False,Barrio
5244,1910,157,2025-10-28,12:30,Tarjeta,False,Barrio
5245,1133,191,2025-04-11,18:16,Tarjeta,False,Barrio
5246,673,68,2025-04-13,17:24,Tarjeta,False,Barrio
5247,958,120,2025-01-11,04:15,Bizum,True,Barrio
5248,1491,1,2025-07-09,12:13,Efectivo,False,Barrio
5249,317,17,2025-01-13,21:14,Tarjeta,False,Barrio
5250,109,44,2025-11-11,22:09,PayPal,True,Barrio
5251,872,80,2025-03-21,15:00,Efectivo,False,Barrio
5252,105,182,2025-11-18,17:42,Tarjeta,True,Barrio
5253,1452,95,2025-04-23,10:16,Tarjeta,False,Barrio
5254,6,132,2025-08-24,08:33,Tarjeta,True,Barrio
5255,1056,71,2025-07-16,09:21,Efectivo,False,Fuera
5256,613,32,2025-03-04,09:08,Efectivo,False,Barrio
5257,297,122,2025-04-30,13:17,Tarjeta,False,Barrio
5258,1636,68,2025-01-12,10:35,Tarjeta,True,Barrio
5259,1259,91,2025-04-03,13:30,PayPal,False,Barrio
5260,1670,171,2025-03-26,00:41,PayPal,True,Barrio
5261,1838,174,2025-04-17,15:54,Tarjeta,False,Barrio
5262,1521,168,2025-06-18,08:26,Efectivo,True,Barrio
5263,1253,109,2025-08-30,11:49,PayPal,False,Barrio
5264,388,72,2025-09-02,21:43,Efectivo,False,Barrio
5265,403,47,2025-09-18,03:36,PayPal,True,Barrio
5266,474,98,2025-01-22,14:01,Tarjeta,True,Barrio
5267,1101,198,2025-09-11,16:52,Efectivo,False,Barrio
5268,806,198,2025-06-25,16:08,Tarjeta,False,Fuera
5269,1492,152,2025-02-09,08:33,Efectivo,False,Barrio
5270,781,177,2025-05-05,11:21,PayPal,False,Barrio
5271,928,99,2025-02-24,21:18,Efectivo,False,Barrio
5272,981,70,2025-09-04,14:40,Efectivo,False,Barrio
5273,1707,131,2025-03-02,10:59,Efectivo,False,Barrio
5274,1738,31,2025-03-05,15:21,Tarjeta,True,Barrio
5275,344,20,2025-10-21,17:14,Tarjeta,False,Barrio
5276,24,157,2025-04-02,12:03,Efectivo,False,Barrio
5277,680,74,2025-01-13,10:47,Transferencia,False,Barrio
5278,881,138,2025-01-07,14:42,Efectivo,False,Barrio
5279,678,91,2025-10-21,11:14,Tarjeta,False,Barrio
5280,706,174,2025-01-02,09:28,Efectivo,False,Barrio
5281,545,109,2025-11-09,10:41,Tarjeta,True,Barrio
5282,1607,128,2025-04-28,13:20,Transferencia,False,Barrio
5283,425,156,2025-02-26,15:55,Tarjeta,False,Barrio
5284,1711,173,2025-09-18,19:30,Tarjeta,False,Barrio
5285,1042,80,2025-07-25,12:43,Tarjeta,False,Barrio
5286,292,70,2025-02-11,18:43,PayPal,True,Barrio
5287,291,193,2025-10-05,06:09,Tarjeta,True,Barrio
5288,471,53,2025-03-26,08:44,Efectivo,False,Barrio
5289,593,93,2025-05-01,11:56,Tarjeta,False,Barrio
5290,1193,36,2025-12-15,10:09,PayPal,False,Fuera
5291,1519,45,2025-12-17,13:16,PayPal,False,Fuera
5292,1935,97,2025-09-30,12:07,Tarjeta,False,Barrio
5293,1268,121,2025-01-17,12:24,PayPal,False,Barrio
5294,1978,141,2025-10-04,19:57,PayPal,False,Barrio
5295,738,193,2025-08-19,09:23,Efectivo,False,Barrio
5296,149,199,2025-04-27,12:37,Efectivo,False,Barrio
5297,392,41,2026-01-01,13:28,Tarjeta,False,Barrio
5298,1085,84,2025-05-26,13:45,Tarjeta,False,Barrio
5299,1729,70,2025-05-15,20:12,Tarjeta,False,Barrio
5300,1475,97,2025-09-04,14:52,Tarjeta,False,Barrio
5301,635,52,2025-12-28,10:39,Tarjeta,False,Barrio
5302,1832,69,2025-12-16,17:16,Tarjeta,False,Barrio
5303,1425,139,2025-06-22,21:36,PayPal,False,Barrio
5304,1331,101,2025-02-17,21:53,Efectivo,False,Barrio
5305,1449,200,2025-07-04,13:02,Tarjeta,False,Barrio
5306,568,162,2025-05-21,15:11,PayPal,False,Barrio
5307,578,13,2025-07-30,09:25,PayPal,False,Barrio
5308,1144,57,2025-04-02,06:15,Tarjeta,True,Barrio
5309,1922,99,2025-11-27,09:34,Bizum,False,Barrio
5310,1074,72,2025-05-08,10:29,Efectivo,False,Barrio
5311,962,196,2025-02-19,13:54,PayPal,True,Barrio
5312,1009,147,2025-02-08,07:24,Efectivo,True,Fuera
5313,1317,182,2025-04-02,10:18,Tarjeta,False,Barrio
5314,1175,157,2025-02-16,16:32,Tarjeta,True,Barrio
5315,279,135,2025-01-04,10:15,Efectivo,True,Barrio
5316,794,175,2025-05-02,19:16,Tarjeta,True,Barrio
5317,1814,37,2025-10-05,09:30,Transferencia,False,Barrio
5318,1649,11,2025-12-30,21:32,Tarjeta,False,Barrio
5319,433,117,2025-05-21,20:17,Tarjeta,False,Barrio
5320,1458,6,2025-11-01,14:21,Tarjeta,False,Barrio
5321,1184,36,2025-08-08,21:48,Bizum,False,Barrio
5322,1003,176,2025-08-23,09:54,Tarjeta,False,Barrio
5323,831,19,2025-05-04,12:57,Transferencia,False,Barrio
5324,197,40,2025-12-01,14:10,Efectivo,False,Barrio
5325,1136,103,2025-07-16,11:09,Bizum,False,Barrio
5326,80,130,2025-09-15,17:42,Efectivo,False,Barrio
5327,127,172,2025-03-01,09:35,Tarjeta,False,Fuera
5328,765,25,2025-05-20,09:50,Tarjeta,False,Barrio
5329,1971,130,2025-10-22,15:26,Efectivo,False,Barrio
5330,1803,59,2025-06-18,21:27,Efectivo,False,Barrio
5331,301,156,2025-12-23,17:42,Efectivo,False,Barrio
5332,1821,155,2025-01-04,21:45,Tarjeta,False,Barrio
5333,1693,94,2025-04-20,13:54,Bizum,False,Barrio
5334,511,162,2025-10-12,11:52,Tarjeta,False,Barrio
5335,544,55,2025-09-12,15:36,Tarjeta,False,Barrio
5336,1392,103,2025-02-15,13:14,Tarjeta,False,Fuera
5337,1671,72,2025-09-11,08:34,Tarjeta,False,Barrio
5338,509,102,2025-12-19,10:56,Bizum,False,Barrio
5339,1655,189,2025-05-26,19:40,Efectivo,False,Fuera
5340,1834,83,2025-09-27,19:45,Tarjeta,False,Barrio
5341,1004,182,2025-07-01,03:18,Tarjeta,True,Barrio
5342,474,193,2025-07-28,16:21,Efectivo,True,Fuera
5343,1213,124,2025-07-10,09:38,Tarjeta,False,Barrio
5344,1065,143,2025-09-08,14:30,Tarjeta,True,Barrio
5345,1895,146,2025-04-08,13:57,Tarjeta,False,Barrio
5346,1472,177,2025-07-23,15:51,Bizum,False,Barrio
5347,1538,121,2025-08-28,06:36,Tarjeta,True,Barrio
5348,1802,42,2025-11-02,15:58,Tarjeta,False,Barrio
5349,864,168,2025-05-31,20:29,Tarjeta,False,Fuera
5350,153,63,2025-10-24,18:36,Bizum,False,Barrio
5351,490,135,2025-01-24,12:30,PayPal,False,Barrio
5352,1182,189,2025-02-11,20:54,Tarjeta,False,Fuera
5353,1421,38,2025-06-09,09:12,Bizum,False,Barrio
5354,1921,47,2025-04-13,17:54,Efectivo,False,Barrio
5355,232,95,2025-11-22,02:31,Efectivo,True,Barrio
5356,1692,178,2025-06-09,17:35,Tarjeta,False,Barrio
5357,1543,120,2025-06-14,08:24,Efectivo,True,Barrio
5358,1362,150,2025-02-10,15:14,Tarjeta,False,Fuera
5359,1799,149,2025-09-05,10:13,Efectivo,False,Barrio
5360,1461,176,2025-12-23,17:03,Tarjeta,False,Barrio
5361,1282,56,2025-12-28,14:03,Efectivo,False,Barrio
5362,1941,112,2025-04-10,05:02,Tarjeta,True,Barrio
5363,104,160,2025-06-24,08:40,Tarjeta,False,Barrio
5364,1234,101,2025-01-02,09:24,Efectivo,True,Barrio
5365,759,21,2025-04-22,18:46,PayPal,False,Barrio
5366,1995,13,2025-11-03,08:33,Efectivo,False,Barrio
5367,1583,26,2025-05-08,14:57,Bizum,True,Barrio
5368,70,171,2025-10-21,08:46,Tarjeta,False,Barrio
5369,737,22,2025-09-11,13:26,Tarjeta,False,Barrio
5370,1156,46,2025-10-10,16:54,Tarjeta,False,Fuera
5371,1642,2,2025-05-14,15:08,Transferencia,False,Barrio
5372,1148,132,2025-01-12,14:20,Tarjeta,False,Barrio
5373,1841,118,2025-10-26,15:41,Tarjeta,False,Fuera
5374,375,57,2025-12-07,08:24,Efectivo,True,Barrio
5375,524,172,2025-08-11,17:02,Tarjeta,False,Barrio
5376,1742,131,2025-08-06,13:11,Efectivo,True,Barrio
5377,241,125,2025-02-07,08:17,Tarjeta,False,Barrio
5378,1579,41,2025-06-22,17:06,Tarjeta,False,Barrio
5379,1201,18,2025-10-10,14:39,Efectivo,False,Barrio
5380,966,168,2025-12-24,09:06,Transferencia,False,Barrio
5381,682,195,2025-11-30,19:33,Tarjeta,False,Barrio
5382,1797,38,2025-04-28,14:14,Transferencia,False,Barrio
5383,849,139,2025-05-16,14:36,Transferencia,False,Barrio
5384,371,152,2025-09-29,19:20,Efectivo,False,Barrio
5385,830,16,2025-10-08,20:58,Efectivo,False,Barrio
5386,512,105,2025-07-01,12:16,Tarjeta,False,Barrio
5387,1313,84,2025-08-16,17:53,Tarjeta,False,Barrio
5388,1198,175,2025-04-08,13:06,PayPal,False,Barrio
5389,826,191,2025-01-24,19:09,Efectivo,False,Barrio
5390,589,135,2025-09-26,09:17,Tarjeta,False,Barrio
5391,1011,71,2025-09-05,13:50,Efectivo,False,Barrio
5392,1136,69,2025-03-20,15:09,Tarjeta,False,Barrio
5393,1594,98,2025-09-06,12:21,Tarjeta,False,Barrio
5394,1086,111,2025-05-17,18:16,Tarjeta,False,Barrio
5395,327,96,2025-02-16,09:04,Bizum,False,Barrio
5396,388,159,2025-05-26,13:58,Tarjeta,False,Fuera
5397,1230,117,2025-07-08,15:12,PayPal,False,Barrio
5398,1994,78,2025-07-30,12:26,PayPal,True,Barrio
5399,755,151,2025-02-06,20:11,Bizum,True,Barrio
5400,1377,134,2025-07-20,17:43,Tarjeta,False,Barrio
5401,749,136,2025-06-27,15:03,Tarjeta,False,Barrio
5402,1409,13,2025-06-21,21:45,Tarjeta,False,Barrio
5403,171,122,2025-07-10,13:17,Tarjeta,False,Barrio
5404,8,197,2025-09-22,09:46,Efectivo,False,Barrio
5405,1367,29,2025-07-09,09:12,Tarjeta,False,Fuera
5406,1682,183,2025-08-30,11:26,Efectivo,True,Barrio
5407,1098,200,2025-10-06,12:48,Tarjeta,False,Barrio
5408,313,135,2025-09-18,15:50,Tarjeta,False,Barrio
5409,326,64,2025-09-06,11:48,Efectivo,False,Barrio
5410,1449,165,2025-02-08,18:50,Bizum,True,Barrio
5411,607,121,2025-10-11,10:39,Efectivo,False,Barrio
5412,8,164,2025-08-04,11:59,Tarjeta,False,Barrio
5413,1463,142,2025-12-23,10:54,Bizum,False,Barrio
5414,1013,120,2025-10-28,09:19,Efectivo,False,Barrio
5415,525,64,2025-04-08,12:56,Efectivo,False,Barrio
5416,1058,154,2025-09-17,17:14,Tarjeta,False,Barrio
5417,812,188,2025-05-17,10:33,PayPal,False,Barrio
5418,1774,174,2025-01-07,09:14,Tarjeta,False,Barrio
5419,1854,66,2025-11-04,12:32,Tarjeta,False,Barrio
5420,1752,152,2025-05-06,18:47,Tarjeta,False,Barrio
5421,1802,14,2025-11-03,08:47,Tarjeta,False,Barrio
5422,818,119,2025-12-22,18:12,Tarjeta,False,Barrio
5423,849,156,2025-07-19,15:36,Tarjeta,False,Barrio
5424,1941,29,2025-06-09,20:25,Efectivo,False,Barrio
5425,1853,79,2025-06-12,12:19,Efectivo,False,Barrio
5426,579,51,2025-03-20,14:52,Efectivo,False,Barrio
5427,403,107,2025-05-11,20:35,Tarjeta,False,Fuera
5428,1820,39,2025-03-23,08:56,Tarjeta,False,Fuera
5429,195,189,2025-12-04,08:26,Tarjeta,False,Barrio
5430,654,32,2025-10-25,13:22,Tarjeta,False,Barrio
5431,1200,146,2025-05-27,11:17,Tarjeta,False,Barrio
5432,1800,129,2025-05-03,02:47,Efectivo,True,Barrio
5433,843,70,2025-06-26,19:04,Tarjeta,False,Barrio
5434,1821,32,2025-07-19,08:09,Tarjeta,True,Barrio
5435,927,197,2025-06-17,11:47,Efectivo,False,Barrio
5436,1016,101,2025-01-01,18:50,Efectivo,False,Barrio
5437,1244,106,2025-07-21,15:21,Efectivo,False,Barrio
5438,730,52,2025-01-03,13:09,Efectivo,False,Barrio
5439,243,45,2025-05-24,20:45,Tarjeta,False,Barrio
5440,1577,196,2025-12-10,09:47,Tarjeta,False,Barrio
5441,1669,196,2025-03-09,17:24,Tarjeta,False,Barrio
5442,63,19,2025-11-12,21:34,Transferencia,False,Barrio
5443,297,192,2025-04-18,08:58,PayPal,False,Barrio
5444,1642,120,2025-05-02,08:13,PayPal,False,Barrio
5445,970,115,2025-06-15,10:08,PayPal,False,Barrio
5446,444,72,2025-01-23,22:02,Tarjeta,True,Barrio
5447,717,86,2025-05-19,11:55,Efectivo,False,Barrio
5448,505,186,2025-11-07,12:14,Tarjeta,True,Barrio
5449,1012,186,2025-05-20,21:13,Efectivo,True,Barrio
5450,1466,48,2025-02-04,21:47,Efectivo,False,Fuera
5451,590,155,2025-09-12,19:51,Efectivo,False,Barrio
5452,296,112,2025-11-24,20:24,Efectivo,False,Barrio
5453,1716,146,2025-08-02,10:10,Tarjeta,False,Barrio
5454,1709,17,2025-09-30,10:14,Tarjeta,False,Barrio
5455,1751,195,2025-12-06,21:55,Efectivo,False,Barrio
5456,535,23,2025-03-28,10:13,Tarjeta,False,Barrio
5457,1314,114,2025-03-03,18:25,Transferencia,False,Barrio
5458,1160,114,2025-11-08,13:46,PayPal,False,Barrio
5459,1257,49,2025-05-16,09:21,Efectivo,False,Barrio
5460,1805,192,2025-05-13,10:13,Tarjeta,False,Barrio
5461,1160,184,2025-11-07,20:57,Efectivo,False,Barrio
5462,81,130,2025-07-10,17:13,Tarjeta,False,Barrio
5463,158,164,2025-07-24,15:17,Efectivo,True,Barrio
5464,1672,37,2025-12-29,20:48,Tarjeta,False,Barrio
5465,830,198,2025-09-20,10:26,Tarjeta,False,Barrio
5466,780,64,2025-08-17,13:26,PayPal,False,Barrio
5467,1716,6,2025-01-15,01:11,Tarjeta,True,Barrio
5468,1848,53,2025-08-01,16:02,Efectivo,True,Barrio
5469,1318,78,2025-11-05,08:08,Tarjeta,False,Barrio
5470,1175,62,2025-07-25,18:21,Efectivo,False,Barrio
5471,383,123,2025-07-14,14:32,Tarjeta,False,Barrio
5472,802,39,2025-08-23,12:13,Efectivo,False,Barrio
5473,787,11,2025-02-15,19:52,Efectivo,False,Barrio
5474,321,5,2025-10-24,19:48,Tarjeta,False,Barrio
5475,530,136,2025-10-03,18:35,Bizum,False,Barrio
5476,692,190,2025-01-05,13:26,Tarjeta,False,Barrio
5477,1684,189,2025-01-14,14:39,PayPal,False,Barrio
5478,1618,148,2025-01-01,09:48,Tarjeta,False,Barrio
5479,1437,88,2025-01-20,13:50,Tarjeta,False,Barrio
5480,1280,24,2025-04-06,18:31,Transferencia,True,Barrio
5481,1788,195,2025-05-29,10:01,Transferencia,False,Barrio
5482,1878,12,2025-12-24,10:29,Efectivo,False,Barrio
5483,1859,14,2025-05-15,17:43,Efectivo,False,Barrio
5484,897,123,2025-11-25,20:33,Tarjeta,False,Fuera
5485,392,59,2025-07-07,18:01,PayPal,False,Barrio
5486,1127,191,2025-08-09,08:48,Tarjeta,False,Barrio
5487,211,33,2025-05-04,15:36,Efectivo,False,Barrio
5488,1991,1,2025-03-24,08:24,Efectivo,False,Barrio
5489,722,188,2025-04-30,16:30,Efectivo,False,Barrio
5490,1178,39,2025-12-11,13:49,Efectivo,False,Barrio
5491,249,107,2025-02-08,15:48,Efectivo,False,Barrio
5492,975,110,2025-03-16,08:30,Efectivo,False,Barrio
5493,1305,169,2025-09-19,08:52,Tarjeta,False,Barrio
5494,1512,189,2025-10-04,19:43,Tarjeta,False,Barrio
5495,1684,46,2025-11-22,09:23,Efectivo,False,Fuera
5496,686,152,2025-12-27,15:21,Tarjeta,False,Barrio
5497,332,46,2025-02-27,12:05,Tarjeta,False,Barrio
5498,1200,71,2025-10-27,14:34,Tarjeta,True,Barrio
5499,259,48,2025-12-09,10:01,Tarjeta,True,Barrio
5500,205,86,2025-01-04,13:19,Tarjeta,False,Barrio
5501,789,147,2025-11-22,14:39,Tarjeta,False,Barrio
5502,54,66,2025-03-01,19:46,Efectivo,False,Barrio
5503,654,51,2025-05-27,14:36,Efectivo,True,Barrio
5504,860,120,2025-05-12,19:52,Tarjeta,False,Barrio
5505,1918,124,2025-05-13,08:54,Efectivo,False,Barrio
5506,1036,113,2025-08-13,17:11,PayPal,False,Barrio
5507,668,73,2025-01-15,18:28,Efectivo,False,Barrio
5508,1886,77,2025-03-19,14:01,Efectivo,False,Barrio
5509,789,118,2025-12-19,01:16,Efectivo,True,Barrio
5510,965,105,2025-12-27,08:52,PayPal,False,Barrio
5511,310,70,2025-07-19,15:52,Tarjeta,False,Barrio
5512,478,120,2025-12-15,09:46,Tarjeta,False,Barrio
5513,798,191,2025-07-22,15:20,Transferencia,False,Fuera
5514,175,185,2025-05-06,17:41,Tarjeta,False,Barrio
5515,1348,184,2025-10-14,13:18,Tarjeta,False,Barrio
5516,264,101,2025-07-23,16:31,Tarjeta,True,Barrio
5517,75,1,2026-01-01,10:30,Tarjeta,False,Barrio
5518,1957,78,2025-12-26,18:45,Tarjeta,False,Fuera
5519,1673,18,2025-07-31,16:53,Tarjeta,False,Fuera
5520,679,148,2025-03-25,19:26,Efectivo,False,Barrio
5521,957,109,2025-03-12,12:14,Transferencia,False,Barrio
5522,1626,91,2025-06-11,09:59,Tarjeta,False,Barrio
5523,1257,83,2025-09-25,23:00,Efectivo,True,Barrio
5524,1121,53,2025-10-15,18:43,Tarjeta,False,Barrio
5525,1839,195,2025-02-04,16:41,Tarjeta,False,Barrio
5526,1655,28,2025-11-08,12:42,Efectivo,True,Barrio
5527,1037,116,2025-01-10,14:58,Tarjeta,True,Barrio
5528,1372,5,2025-02-15,02:03,Tarjeta,True,Barrio
5529,476,105,2025-01-10,15:36,Tarjeta,False,Barrio
5530,561,117,2025-09-14,20:24,Tarjeta,False,Barrio
5531,87,21,2025-12-19,16:48,Tarjeta,False,Barrio
5532,1212,148,2025-10-27,18:36,Tarjeta,False,Barrio
5533,1500,72,2025-11-19,08:21,Tarjeta,False,Fuera
5534,414,83,2025-11-05,19:54,Tarjeta,False,Barrio
5535,694,112,2025-12-15,12:10,Tarjeta,False,Barrio
5536,1290,158,2025-04-06,04:04,Tarjeta,True,Barrio
5537,1947,154,2025-01-11,20:09,Tarjeta,False,Barrio
5538,424,175,2025-10-24,18:22,Bizum,False,Barrio
5539,932,111,2025-12-23,11:40,Tarjeta,False,Barrio
5540,1481,66,2025-06-04,21:32,PayPal,False,Barrio
5541,1736,12,2025-07-20,11:54,PayPal,False,Barrio
5542,225,120,2025-01-16,09:01,Tarjeta,False,Barrio
5543,1833,131,2025-12-08,17:32,Efectivo,False,Barrio
5544,1902,169,2025-11-28,12:04,Efectivo,False,Barrio
5545,445,185,2025-09-24,15:18,Tarjeta,False,Barrio
5546,852,40,2025-02-16,17:22,Tarjeta,False,Barrio
5547,1819,162,2025-02-11,10:47,Tarjeta,False,Barrio
5548,1488,105,2025-03-19,21:53,Efectivo,False,Barrio
5549,1462,56,2025-03-06,06:52,Tarjeta,True,Barrio
5550,858,82,2025-02-20,10:31,Tarjeta,False,Barrio
5551,1216,47,2025-06-16,08:04,Efectivo,False,Barrio
5552,1170,111,2025-04-27,18:26,Efectivo,False,Barrio
5553,1042,166,2025-08-08,15:46,PayPal,False,Barrio
5554,1549,2,2025-03-20,08:20,Tarjeta,True,Barrio
5555,1733,151,2025-03-17,18:48,Bizum,False,Barrio
5556,1092,104,2025-09-08,21:16,Tarjeta,False,Barrio
5557,811,82,2025-11-01,19:38,PayPal,False,Barrio
5558,1019,118,2025-06-29,20:25,Tarjeta,False,Barrio
5559,1709,168,2025-11-06,19:03,Tarjeta,False,Barrio
5560,1721,22,2025-08-01,12:31,Efectivo,False,Barrio
5561,902,161,2025-11-07,15:20,Tarjeta,False,Barrio
5562,1626,49,2025-08-18,19:21,Efectivo,False,Barrio
